23.96,51.3,1011.81,71.81,451.11
20.66,51.19,1008.81,88.93,447.14
23.78,60.27,1018.02,78.06,441.56
11.15,41.26,1022.67,81.83,473.57
11.23,41.17,1019.36,56.85,475.85
10.16,39.3,1019.71,81.21,480.74
22.69,65.18,1012.47,80.9,441.18
15.18,44.2,1019.6,72.45,462.09
24.41,56.9,1006.58,77.94,439.51
24.73,70.72,1009.82,88.79,439.3
7.0,39.81,1017.47,87.65,484.51
11.82,41.17,1019.5,55.74,475.61
26.0,69.89,1015.12,73.06,433.5
15.0,50.88,1014.04,100.12,459.37
31.23,75.08,1004.93,46.19,439.14
19.82,41.67,1012.92,51.92,456.87
27.34,63.78,1016.5,48.4,446.56
13.52,40.83,1008.31,84.14,471.95
31.0,77.95,1010.14,65.97,431.62
14.22,44.99,1012.0,75.28,460.53
21.3,59.39,1013.83,84.53,444.21
14.8,44.92,1024.06,91.67,464.01
14.03,41.79,1008.07,83.32,457.98
12.7,39.72,1017.89,62.97,467.77
18.28,44.71,1016.99,33.71,462.28
15.56,41.1,1003.55,76.92,464.42
10.32,42.02,998.27,99.12,472.16
21.43,60.95,1015.27,75.49,449.12
14.01,38.91,1015.86,69.24,470.1
6.52,35.57,1025.37,78.32,486.06
26.06,65.34,1014.07,57.63,444.55
28.53,66.51,1015.9,40.68,436.16
22.33,45.87,1007.8,63.61,447.02
30.59,70.04,1010.28,50.56,429.13
14.49,41.92,1030.3,56.62,463.81
26.04,72.43,1006.82,84.88,432.94
21.09,74.93,1015.11,81.93,443.51
18.86,51.43,1010.27,86.0,446.91
24.82,66.48,1006.4,70.21,433.62
14.51,44.84,1023.23,82.33,465.09
10.73,40.35,1012.27,89.65,477.23
10.91,37.92,1008.66,66.53,473.72
6.9,44.71,1019.7,71.21,486.3
6.37,41.03,1022.23,80.36,490.47
24.38,60.84,1017.85,62.23,440.85
13.72,45.01,1014.07,77.0,464.59
16.39,52.75,1024.42,54.61,459.48
31.41,74.16,1011.1,57.05,434.88
31.46,71.29,1008.57,41.79,430.8
28.83,72.43,1006.69,67.04,428.85
9.38,44.77,1020.41,85.26,473.9
20.32,49.16,1007.47,91.12,443.59
16.15,41.85,1016.54,81.58,466.56
32.09,72.86,1003.47,54.59,434.78
11.59,40.05,1014.96,86.22,474.46
21.81,60.27,1015.93,91.38,441.85
25.59,61.5,1009.12,68.0,439.14
29.04,70.72,1009.55,66.58,437.95
27.92,69.23,1013.21,44.43,435.62
25.74,68.94,1007.7,67.56,433.45
11.51,41.06,1021.3,78.11,476.91
7.51,41.66,1015.9,78.31,485.58
21.96,48.78,1019.56,85.05,451.58
23.47,65.61,1014.57,69.83,447.16
8.93,40.46,1019.03,71.0,472.77
30.11,62.04,1010.69,47.96,444.42
9.53,38.18,1018.43,75.33,476.54
17.29,44.63,1019.6,41.98,460.66
16.03,65.46,1013.96,87.56,455.17
16.85,39.64,1008.82,80.81,464.2
25.88,63.73,1009.48,77.17,438.42
13.75,40.89,1011.21,82.8,471.42
22.85,47.43,1008.13,66.36,448.15
20.62,48.41,1007.37,87.51,445.4
12.73,37.73,1021.89,61.76,470.89
17.79,43.52,1020.65,68.29,458.57
10.01,40.78,1023.71,88.11,470.82
19.73,69.51,1013.14,61.84,450.99
20.75,60.77,1017.91,86.06,448.58
22.9,49.3,1003.45,80.95,441.77
15.01,39.52,1017.53,72.0,468.02
20.6,44.58,1017.67,48.36,466.2
17.92,44.2,1018.97,53.8,455.37
27.82,59.15,1012.74,42.78,442.0
26.52,63.94,1018.23,42.41,440.47
29.46,49.3,1003.88,54.1,436.37
24.78,68.94,1007.29,70.56,435.93
8.91,40.69,1015.11,89.65,481.59
9.23,37.36,1015.01,67.38,481.08
15.85,46.18,1013.14,97.8,462.88
18.94,46.93,1010.22,75.45,441.41
11.3,44.6,1018.19,91.66,470.5
13.1,40.03,1017.79,84.48,470.75
14.04,40.83,1008.98,82.04,469.75
25.61,52.36,1014.1,62.9,451.42
14.39,44.85,1014.19,75.16,465.88
14.86,44.71,1018.3,49.46,466.38
19.64,56.65,1020.79,73.88,456.03
27.93,73.68,1015.41,49.95,435.95
18.97,44.78,1007.87,47.98,463.46
18.7,52.72,1024.84,57.72,458.06
16.73,54.3,1017.96,59.44,460.54
25.72,59.21,1012.37,66.62,437.72
24.53,74.78,1009.9,78.34,446.3
28.22,76.2,1006.11,62.17,437.62
27.26,63.77,1014.07,66.58,436.01
22.4,70.94,1008.06,84.52,440.04
25.79,75.6,1017.46,75.63,434.65
17.06,52.9,1019.76,80.9,460.82
11.58,39.69,1005.17,86.55,469.6
21.5,50.59,1017.08,65.28,453.8
31.26,68.94,1005.94,39.49,438.03
31.95,70.79,1003.8,55.25,426.37
23.29,68.51,1013.19,77.81,441.17
28.92,72.43,1007.03,66.14,431.5
8.07,41.01,1023.26,97.5,474.09
10.52,41.78,1013.54,71.52,474.58
31.37,74.87,1009.22,56.58,436.16
29.23,77.3,1002.71,65.24,438.05
21.04,47.43,1007.15,64.82,450.27
5.66,35.79,1013.86,94.42,484.15
23.48,65.12,1015.82,60.83,445.66
24.29,57.5,1014.85,67.28,449.98
19.32,44.71,1015.3,28.81,464.38
25.21,64.63,1020.56,51.31,448.66
25.37,68.31,1011.12,70.99,441.76
26.34,69.45,1013.87,54.15,438.5
14.37,40.56,1021.67,68.18,470.19
25.79,70.4,1007.11,86.03,437.98
14.01,42.99,1007.12,69.69,469.23
29.26,69.34,1009.76,58.64,435.32
24.74,59.39,1015.23,74.64,437.49
17.47,58.16,1016.36,82.26,456.97
23.66,72.43,1008.0,89.49,439.02
15.52,43.7,1015.8,76.27,466.38
27.98,67.9,1006.3,73.53,436.08
12.87,45.51,1015.3,86.67,475.77
20.01,59.87,1019.0,84.12,448.39
22.0,59.54,1004.55,95.25,439.37
19.4,64.63,1020.38,81.1,453.84
26.85,75.6,1017.43,74.55,433.48
29.48,59.27,1010.99,51.23,440.72
14.35,40.71,1023.09,69.5,473.56
21.03,70.02,1010.21,95.69,444.53
2.64,39.64,1011.02,85.24,481.29
24.05,72.24,1011.32,88.94,437.81
23.43,51.43,1011.31,73.55,444.09
29.73,73.06,1010.27,84.84,432.73
18.41,42.04,1011.69,64.88,465.64
26.07,69.23,1013.32,54.03,436.94
22.79,44.57,1007.31,69.36,448.91
25.04,70.36,1006.56,75.91,436.47
14.41,46.18,1016.25,88.88,462.49
26.15,63.21,1012.31,76.44,441.23
19.47,43.43,1011.66,69.93,451.38
13.57,42.99,1007.51,88.95,472.04
18.15,45.01,1013.06,72.4,455.21
24.56,60.27,1017.63,74.5,440.31
26.98,70.94,1007.99,68.16,434.73
28.69,67.79,1011.01,66.4,439.87
13.74,38.73,1004.34,82.82,470.06
15.65,54.3,1018.0,69.66,461.69
8.3,43.13,1020.02,83.11,484.07
26.51,44.57,1007.56,52.23,445.32
12.59,41.14,1025.79,86.55,465.74
13.63,43.5,1022.12,84.32,468.28
31.9,73.42,1010.82,60.58,432.27
23.71,67.17,1007.27,90.2,440.65
11.44,43.13,1014.88,63.88,477.57
13.12,48.04,1011.93,100.07,463.46
23.89,70.04,1011.16,84.9,433.71
23.89,65.18,1012.46,78.29,438.97
22.19,60.37,1008.45,92.43,440.75
8.26,40.96,1025.23,89.22,485.73
1.81,39.42,1026.92,76.97,490.55
24.73,65.34,1015.42,52.8,446.92
10.06,42.02,999.37,98.65,477.82
8.82,43.56,1014.95,81.54,482.71
20.76,57.25,1011.01,90.31,444.85
25.38,65.34,1012.87,62.49,447.41
9.19,42.44,1014.38,94.24,481.55
12.93,39.58,1010.93,75.9,473.09
32.02,67.83,1007.77,53.31,426.55
8.19,41.66,1016.57,75.38,485.2
15.14,49.64,1023.78,75.0,463.58
8.9,36.24,1013.29,89.35,479.03
28.07,61.47,1008.68,64.83,442.59
28.87,57.19,1008.09,64.29,435.57
21.31,46.97,1014.08,62.57,455.76
23.38,48.78,1019.03,78.69,446.18
30.96,71.77,1006.26,52.76,425.66
23.23,60.32,1016.73,78.35,447.09
27.43,56.85,1011.86,36.76,436.64
7.32,41.26,1010.11,95.18,482.1
9.94,41.44,1015.21,87.02,481.24
24.06,58.2,1017.46,48.04,445.91
15.12,41.79,1007.16,82.35,455.63
11.92,43.8,1022.96,60.49,470.33
18.34,62.1,1020.52,78.6,453.01
28.61,70.36,1006.95,73.06,440.16
16.18,50.88,1014.06,100.09,455.14
23.01,58.79,1009.71,84.22,444.64
8.63,43.79,1016.08,83.25,483.91
25.81,66.51,1016.53,62.19,437.57
23.64,70.04,1011.09,83.35,435.21
15.22,41.67,1013.18,67.17,469.93
13.86,41.58,1020.69,70.74,461.56
30.52,70.04,1010.62,54.47,431.14
25.95,59.27,1010.9,70.42,444.19
29.56,51.43,1005.87,59.22,437.93
9.97,41.26,1020.6,91.14,475.43
29.35,71.58,1010.07,61.8,434.45
13.54,40.69,1015.85,77.55,471.05
11.68,40.55,1022.21,85.76,475.13
18.55,52.84,1004.45,86.82,450.23
13.56,40.8,1024.8,63.6,475.89
25.77,63.31,1012.76,65.98,439.98
23.48,49.16,1002.7,70.22,445.72
14.5,39.0,1017.04,75.75,465.32
16.55,39.64,1009.07,77.8,465.29
9.47,36.54,1007.93,77.65,475.48
5.09,42.85,1013.78,91.34,481.24
15.8,53.82,1015.87,68.48,463.09
28.31,74.33,1011.89,69.77,428.46
21.18,60.1,1011.02,78.19,452.39
28.09,70.02,1010.84,51.29,437.83
30.73,69.89,1015.0,58.9,426.79
23.69,63.77,1013.39,79.5,444.07
18.68,53.29,1018.16,75.01,459.89
23.66,67.17,1007.24,87.56,443.43
23.14,58.95,1017.52,66.25,442.27
28.4,75.23,1011.12,55.01,441.78
25.09,71.58,1010.17,86.01,434.51
30.31,77.24,1008.02,67.84,435.28
26.48,73.06,1008.07,90.73,433.31
20.33,57.76,1016.47,75.35,450.25
20.68,63.86,1015.73,74.36,447.84
25.39,58.79,1015.85,62.59,441.51
24.39,70.72,1009.78,82.25,442.04
19.05,67.32,1013.2,83.14,447.47
17.76,42.42,1009.09,66.26,468.27
18.87,62.96,1020.55,82.87,455.22
29.9,64.79,1016.9,48.24,441.41
20.12,58.12,1015.47,79.38,453.33
26.93,62.44,1011.02,70.05,435.11
25.86,76.2,1005.73,69.35,438.75
18.31,62.1,1020.38,79.02,455.24
19.45,41.1,1001.88,52.16,458.26
21.91,48.7,1006.89,83.97,449.8
9.95,43.56,1014.85,82.62,477.88
12.57,39.18,1023.09,77.28,471.87
26.14,69.14,1007.1,88.27,439.03
18.38,62.1,1020.12,77.27,452.91
18.59,43.14,1011.92,52.63,464.48
23.2,49.3,1003.4,79.77,440.75
31.35,68.67,1005.26,66.85,433.73
24.52,56.85,1012.59,54.47,438.89
30.55,70.04,1010.51,49.37,429.56
15.55,43.02,1011.97,44.66,466.2
15.69,41.93,1021.3,52.69,468.43
16.82,49.15,1020.68,72.07,462.22
21.67,50.32,1008.41,85.99,445.31
26.57,48.06,1013.23,40.24,439.54
5.29,41.38,1020.62,83.83,492.12
20.74,49.69,1010.91,69.1,454.59
7.46,39.81,1018.62,86.73,484.13
29.73,67.25,1017.64,37.79,439.06
21.26,51.43,1009.96,80.66,455.45
13.85,45.08,1024.86,83.85,468.35
12.3,40.69,1015.74,82.58,474.46
19.94,56.53,1020.48,76.43,453.8
15.52,42.86,1015.09,83.48,467.12
9.45,36.71,1024.24,83.28,476.02
31.58,66.54,1003.26,54.0,429.73
27.54,75.6,1018.26,57.89,440.87
20.13,43.43,1009.75,66.16,453.47
23.17,51.19,1009.5,76.15,441.77
22.19,70.02,1011.03,82.49,444.85
16.76,43.77,1012.25,77.95,457.0
14.44,39.0,1017.06,76.02,466.96
25.26,74.33,1014.79,79.56,433.49
14.43,39.82,1012.56,78.52,470.17
29.7,57.35,1005.63,57.35,433.27
8.4,38.5,1013.67,69.13,486.5
9.98,41.62,1013.56,95.77,463.16
31.2,68.24,1005.71,34.84,428.67
9.86,37.83,1005.05,100.15,472.46
13.49,44.47,1030.18,69.15,468.46
26.53,69.71,1009.88,76.26,446.17
24.82,72.99,1007.81,84.72,435.68
20.66,41.54,1014.68,79.7,461.55
15.62,38.28,1014.5,77.01,465.7
10.76,44.58,1016.41,79.24,483.54
34.14,74.34,1000.19,43.56,434.23
27.4,69.84,1002.98,76.48,430.54
33.83,67.9,1005.94,29.86,428.12
23.48,51.43,1007.13,84.83,441.78
15.6,44.68,1018.35,85.91,463.82
26.44,54.2,1012.65,48.02,444.78
6.72,39.85,1011.84,84.66,489.09
23.86,66.54,1005.23,90.89,432.17
30.08,73.42,1011.17,63.86,434.95
19.38,54.9,1017.08,70.46,454.1
10.31,45.01,1018.42,93.67,473.74
22.84,67.32,1013.77,64.67,438.36
31.44,64.44,1014.04,49.15,437.6
22.88,65.48,1017.33,66.26,447.14
29.97,69.14,1007.92,66.74,433.82
23.99,50.32,1008.41,67.4,444.23
28.31,50.05,1005.75,50.17,436.75
25.44,66.54,1011.9,56.76,437.99
16.71,46.18,1012.06,96.6,458.4
20.25,58.59,1012.99,65.98,452.18
7.64,40.81,1026.67,95.24,483.38
26.92,64.69,1006.66,76.14,437.62
11.3,40.55,1005.97,97.99,476.72
28.23,62.26,1010.88,60.86,435.76
11.46,38.91,1012.34,77.37,477.5
6.22,38.68,1017.87,69.41,483.55
18.16,43.72,1008.64,75.22,454.98
23.76,58.41,1013.85,85.38,445.85
31.95,70.8,1008.38,66.26,432.79
17.93,44.63,1003.54,87.41,458.96
17.23,41.1,1002.45,68.88,464.18
25.11,56.89,1013.33,67.31,441.51
23.4,65.06,1014.32,67.38,442.7
27.71,62.39,1006.43,68.21,435.84
26.86,70.47,1007.18,72.38,434.59
15.12,48.92,1011.8,72.93,462.59
19.91,51.19,1008.0,90.23,449.23
25.92,60.95,1014.62,48.46,442.84
23.7,70.04,1011.13,84.16,436.28
11.2,37.5,1013.81,72.81,472.2
24.96,60.84,1018.13,59.51,442.36
15.37,41.96,1011.58,96.76,466.02
22.2,59.21,1017.87,73.34,445.29
27.98,58.33,1013.92,54.25,437.76
14.72,41.23,997.91,82.69,467.11
23.95,59.92,1010.15,86.37,435.92
14.2,40.92,1022.26,71.71,460.42
10.48,40.22,1004.81,92.16,477.78
27.58,71.97,1008.51,87.99,430.53
17.55,43.14,1018.86,76.0,461.58
28.84,73.03,1013.99,76.05,435.75
27.56,68.08,1010.8,59.18,433.95
21.28,70.32,1011.55,88.05,438.7
14.79,41.04,1025.32,75.81,456.97
18.9,62.96,1020.69,80.57,455.88
13.74,43.71,1025.45,86.62,465.24
26.1,44.57,1007.47,55.15,446.49
23.3,72.99,1008.54,92.11,437.62
10.8,39.58,1011.99,87.54,478.24
24.42,64.79,1016.12,69.32,449.1
20.24,56.53,1020.29,77.75,455.25
10.03,41.62,1014.55,95.61,462.73
17.5,42.23,1013.37,86.87,462.57
18.4,40.79,1006.18,92.36,461.29
27.99,71.58,1010.68,68.99,435.99
25.08,58.49,1011.1,64.47,446.9
21.08,70.32,1011.39,88.79,440.59
11.71,41.44,1015.37,79.95,474.22
14.38,44.84,1024.59,81.68,471.6
24.44,69.13,1011.1,87.62,434.34
11.66,44.6,1018.39,89.98,471.3
27.21,64.05,1010.08,76.69,442.37
13.89,45.08,1024.64,82.29,467.74
8.71,41.82,1033.08,74.53,477.94
14.79,39.52,1017.95,71.97,469.47
24.17,48.41,1008.46,76.19,442.62
25.95,63.47,1011.77,66.22,445.5
29.12,66.56,1006.9,49.79,429.94
22.76,49.02,1007.5,88.56,442.84
12.91,41.66,1013.37,71.52,469.71
10.11,52.75,1021.79,76.08,470.35
23.58,70.04,1010.95,76.32,435.47
8.13,39.96,1026.07,95.84,477.12
10.28,39.64,1010.45,74.15,477.65
22.51,59.21,1018.35,71.97,444.66
21.95,68.63,1012.8,61.55,448.9
27.04,65.06,1013.33,52.37,439.84
22.86,62.52,1016.23,70.67,447.96
30.65,71.06,1008.61,76.76,432.08
17.33,41.35,999.51,68.36,460.46
21.38,49.21,1012.49,53.77,449.66
23.62,68.63,1013.18,50.57,447.3
27.39,69.14,1008.82,78.35,435.22
27.47,69.98,1008.53,58.72,431.11
11.33,41.5,1013.58,88.7,475.01
22.04,57.32,1012.54,62.17,447.27
13.93,39.64,1011.8,82.64,470.84
23.04,59.43,1010.23,68.99,442.99
29.83,71.43,1011.93,55.8,439.34
7.48,38.5,1014.01,77.35,488.43
18.25,60.1,1009.72,90.15,456.25
7.7,40.35,1011.72,92.88,484.57
11.35,40.73,1019.37,96.05,472.32
14.89,35.71,1015.1,55.11,469.37
16.0,44.9,1020.5,80.89,461.5
14.93,43.02,1012.11,45.56,468.19
25.69,62.26,1011.38,74.08,436.36
9.43,41.4,1028.03,84.98,474.16
29.72,68.24,1009.92,66.42,426.54
7.11,39.9,1008.82,87.76,484.21
18.23,45.01,1012.24,73.86,454.06
24.17,73.18,1011.72,86.1,437.27
5.79,45.87,1010.23,95.41,480.97
29.36,78.05,1011.12,64.17,434.29
26.33,60.06,1005.86,41.57,450.16
9.64,36.66,1027.1,70.11,479.08
23.43,63.94,1010.64,89.29,440.16
21.12,63.56,1014.16,81.42,445.9
20.67,57.5,1014.42,81.89,453.29
13.25,44.92,1024.11,89.34,469.18
13.65,42.74,1026.58,71.48,468.87
8.25,43.14,1011.3,87.1,479.95
10.34,37.5,1010.35,95.56,474.08
20.98,42.23,1012.9,70.7,462.27
27.47,70.72,1009.97,74.62,443.25
16.78,37.2,1011.97,68.94,471.24
16.07,47.83,1006.99,86.49,458.18
20.38,66.54,1013.95,77.8,448.93
29.25,66.51,1015.53,33.65,441.7
19.35,43.43,1009.4,66.11,454.02
26.21,65.12,1016.06,44.31,444.44
24.01,46.93,1013.3,52.24,448.35
21.83,63.13,1013.4,85.82,443.41
7.24,38.06,1020.6,85.36,481.83
32.16,76.2,1008.04,51.74,433.29
7.79,43.13,1019.67,85.35,484.42
19.5,40.79,1003.8,89.45,457.09
12.2,39.72,1018.07,54.83,471.33
8.18,40.02,1031.45,73.66,478.81
25.18,62.96,1020.04,59.08,444.37
29.07,72.51,1009.24,58.38,439.8
14.38,40.66,1016.34,92.37,463.1
14.69,49.64,1023.43,78.17,434.12
34.18,78.05,1010.71,66.77,432.1
34.11,73.56,1006.77,45.92,432.78
27.7,72.24,1011.02,67.6,434.56
11.17,40.27,1009.54,74.56,476.18
13.31,40.1,1014.81,82.11,468.74
7.82,41.16,1023.3,87.7,475.66
10.9,41.93,1014.96,96.24,477.93
10.88,44.63,1020.52,86.81,469.57
13.91,44.58,1021.36,78.98,472.67
23.07,69.23,1011.78,76.06,437.08
22.56,70.79,1005.85,93.09,435.14
12.51,49.83,1008.61,94.27,452.84
24.14,62.66,1007.33,73.27,439.93
23.35,71.77,1005.99,90.79,434.6
4.08,35.19,1018.87,97.07,489.44
10.61,37.5,1008.8,100.13,472.9
20.58,50.9,1011.89,72.56,452.6
26.71,76.86,1002.86,74.5,437.31
14.96,41.76,1024.07,73.17,463.26
26.26,63.73,1010.45,70.61,442.18
25.89,74.22,1007.43,81.55,433.73
31.68,73.68,1014.85,64.0,431.11
10.57,36.71,1022.62,80.49,473.88
9.42,41.4,1030.38,87.8,472.99
21.55,44.05,1005.69,84.05,443.48
19.68,62.96,1020.41,82.26,453.58
26.82,75.08,1005.93,60.81,441.14
17.69,44.34,1019.31,61.12,464.13
17.98,39.63,1005.42,82.12,466.69
18.87,52.05,1012.02,53.46,458.64
6.57,42.07,1004.48,74.82,483.86
16.81,42.86,1013.83,77.11,464.36
15.56,40.12,1013.72,89.78,461.21
9.37,40.11,1024.94,75.03,471.13
10.91,39.61,1018.44,64.38,469.42
24.92,63.94,1017.7,44.92,441.07
21.0,66.86,1013.06,59.7,451.89
22.18,62.91,1012.14,68.86,449.77
22.68,70.47,1010.86,82.8,441.47
10.89,40.81,1025.82,81.18,478.23
14.18,39.3,1020.1,67.48,464.32
19.97,59.21,1017.87,83.46,450.41
30.25,71.8,1010.87,60.4,437.28
23.79,58.59,1013.94,72.5,443.19
24.04,72.43,1008.02,87.2,439.39
23.92,66.54,1009.93,62.37,441.9
29.86,69.34,1009.61,61.27,438.5
13.18,40.73,1017.62,94.4,465.96
10.84,40.27,1005.24,87.27,479.22
21.94,58.79,1010.3,88.21,447.52
20.94,49.02,1008.91,87.32,448.18
11.61,52.75,1020.94,77.56,464.68
24.86,72.39,1001.15,90.24,440.85
17.14,41.66,1010.97,57.66,463.38
25.04,51.95,1005.56,66.53,449.45
22.58,52.3,1009.04,78.99,445.6
26.45,71.37,1008.0,77.06,438.36
14.56,25.88,1009.46,78.22,466.29
32.41,67.83,1008.54,55.96,426.85
4.32,35.47,1017.8,88.51,488.03
27.37,76.09,1007.52,89.12,433.34
13.32,38.73,1005.37,88.48,472.33
16.7,50.66,1014.86,94.87,457.74
9.29,35.77,1015.34,63.29,475.88
25.98,60.95,1014.5,48.01,442.9
16.86,39.63,1004.47,83.5,466.68
12.37,43.22,1009.1,76.06,468.49
23.99,68.12,1012.92,70.68,437.14
19.65,42.23,1013.04,75.9,461.16
26.59,69.13,1009.27,73.96,430.11
11.56,39.28,1011.27,82.05,477.71
6.12,40.81,1014.77,88.15,487.24
11.54,45.51,1017.19,83.02,474.73
20.19,58.86,1014.3,71.64,450.67
19.11,44.85,1014.76,45.86,464.66
30.34,68.08,1010.85,49.4,428.34
25.46,70.32,1010.65,64.7,433.08
16.69,43.52,1021.78,80.87,460.51
10.06,39.61,1020.87,74.01,476.92
27.08,63.78,1015.04,50.8,447.24
20.94,44.89,1009.64,75.14,450.71
33.94,74.67,1015.94,28.16,427.98
12.38,43.52,1022.98,100.0,467.55
9.35,44.03,1011.02,88.11,476.25
21.35,59.04,1012.28,95.71,445.83
27.5,59.54,1004.88,72.7,438.81
10.31,38.18,1018.02,70.1,476.31
32.63,69.89,1013.85,41.66,425.72
22.26,60.37,1008.14,92.37,441.33
26.9,66.48,1004.47,54.71,432.95
16.42,40.56,1020.36,50.62,472.17
19.69,59.14,1015.99,70.33,448.69
15.27,56.89,1013.28,86.92,456.72
26.45,54.5,1014.96,65.55,450.76
31.7,76.09,1007.06,72.39,441.36
20.82,63.77,1014.28,86.37,448.9
26.39,49.02,1007.62,70.82,438.53
10.24,41.58,1021.17,94.34,465.86
9.42,41.4,1029.6,87.43,478.12
23.53,50.05,1005.63,78.4,443.71
19.77,49.39,1019.02,91.03,451.05
15.54,39.31,1009.69,71.19,461.06
26.94,66.48,1005.46,60.62,440.12
34.66,74.33,1012.0,32.19,425.89
11.27,40.69,1014.35,86.63,476.27
26.67,59.44,1012.01,58.83,441.29
30.7,67.69,1005.92,51.58,429.58
23.45,45.61,1012.84,73.42,454.92
18.36,62.1,1019.9,79.09,453.5
8.14,37.49,1009.04,80.33,480.66
17.48,44.71,1014.99,36.71,465.61
29.26,67.17,1006.6,70.58,436.42
28.02,71.77,1006.5,72.41,428.58
20.3,67.32,1013.49,80.9,441.51
14.84,42.03,1017.47,79.27,466.2
31.19,68.3,1014.86,39.1,430.48
22.46,48.41,1008.66,80.85,442.57
24.93,73.5,1011.28,83.09,437.35
23.31,60.08,1017.14,64.35,452.65
14.56,41.76,1023.82,85.36,464.3
28.98,70.8,1008.19,73.45,434.08
26.54,71.98,1005.8,91.16,431.78
20.71,49.69,1010.26,69.97,455.69
23.07,65.27,1013.24,58.38,443.42
23.14,58.18,1008.89,81.82,444.51
22.28,60.27,1018.98,84.12,443.44
26.92,78.92,1011.65,96.22,434.64
28.09,63.31,1013.01,52.6,438.6
16.72,44.78,1007.75,56.79,453.39
21.96,58.79,1010.51,87.32,448.89
25.65,68.08,1011.27,75.26,435.91
7.26,40.69,1020.43,90.22,474.91
29.55,66.25,1009.38,69.55,436.29
18.95,65.48,1018.17,71.85,452.85
16.16,52.05,1013.19,75.37,463.09
7.39,39.81,1019.45,85.02,482.99
25.14,49.02,1007.56,79.02,438.53
23.95,58.79,1010.45,74.34,448.32
9.56,44.71,1021.13,64.6,487.92
29.59,74.78,1009.45,55.75,436.77
23.41,74.99,1007.22,84.55,442.51
29.74,56.9,1007.15,41.91,438.76
13.32,43.22,1009.45,75.3,466.83
21.63,50.16,1005.7,84.84,448.32
6.52,39.85,1012.55,86.36,483.01
29.14,75.23,1010.15,54.87,434.82
11.39,40.27,1009.04,73.13,474.93
17.28,39.99,1007.09,74.25,463.28
19.22,65.06,1015.05,82.5,446.98
7.47,40.07,1015.45,50.3,489.59
9.6,37.73,1021.87,77.75,481.03
10.25,41.46,1020.65,87.07,481.94
30.3,71.98,1004.4,55.6,426.52
5.47,38.68,1017.33,72.71,485.7
12.24,41.62,1013.38,90.26,461.23
8.61,37.49,1009.35,82.62,477.13
9.39,40.11,1029.14,77.29,473.05
24.33,49.16,1003.46,61.04,441.2
26.51,70.32,1010.3,57.4,431.82
12.57,39.16,1016.53,88.91,476.2
24.86,63.47,1011.5,71.78,441.68
29.45,64.96,1005.52,59.92,433.04
10.17,41.46,1020.01,84.86,482.36
14.42,44.66,1016.1,93.89,461.34
28.44,77.54,1011.73,77.3,433.21
14.6,53.82,1016.28,64.83,462.86
14.56,40.69,1015.48,73.73,469.31
15.36,41.35,1002.4,91.67,465.01
18.88,62.96,1020.62,82.01,456.18
21.24,44.57,1008.72,72.57,447.03
25.13,51.95,1005.42,62.05,447.7
31.4,71.06,1008.44,74.77,433.34
