8.206,24.0,50992.344,3087.408,9295.646,437.954,437.954,912.046,288.0,725.883,3.603,0.998,18.604,1.042,59.765,1.183,0.996,0.984
7.148,21.0,38994.367,2678.057,9123.023,332.335,332.335,840.088,288.0,693.469,2.976,0.998,15.728,1.035,45.084,0.893,0.97,0.976
5.14,15.0,21625.691,1924.308,8463.294,175.206,175.206,710.942,288.0,636.599,2.089,0.998,11.227,1.026,25.423,0.503,0.985,0.977
8.206,24.0,50993.004,3087.44,9305.024,437.951,437.951,931.141,288.0,733.121,3.591,0.998,18.631,1.041,61.071,1.209,0.975,0.979
6.175,18.0,29790.691,2307.452,8818.809,246.27,246.27,766.919,288.0,666.051,2.506,0.998,13.16,1.03,33.79,0.669,0.976,0.993
5.14,15.0,21624.701,1924.326,8465.686,175.204,175.204,693.406,288.0,631.876,2.089,0.998,11.094,1.027,24.464,0.484,0.995,0.99
9.3,27.0,72763.336,3560.382,9750.044,644.711,644.711,1081.234,288.0,778.742,4.526,0.998,22.877,1.05,90.013,1.782,0.977,0.979
4.161,12.0,14719.106,1547.452,7732.146,113.751,113.751,631.294,288.0,603.125,1.663,0.998,8.917,1.023,16.803,0.333,0.989,0.989
2.088,6.0,3286.843,1379.978,6807.159,28.769,28.769,508.691,288.0,560.569,1.218,0.998,6.552,1.02,1.455,0.135,0.973,0.986
5.14,15.0,21636.168,1924.346,8502.166,175.304,175.304,703.189,288.0,638.395,2.076,0.998,10.968,1.026,24.834,0.492,0.963,0.997
8.206,24.0,50994.086,3087.524,9320.019,437.965,437.965,918.543,288.0,733.73,3.565,0.998,18.176,1.041,59.617,1.18,0.963,0.999
3.144,9.0,8378.57,1386.754,7105.074,60.346,60.346,592.582,288.0,583.373,1.389,0.998,7.514,1.02,12.559,0.249,0.963,0.984
8.206,24.0,50995.12,3087.498,9311.549,438.115,438.115,942.989,288.0,737.728,3.584,0.998,18.651,1.041,61.875,1.225,0.962,0.976
8.206,24.0,50996.734,3087.595,9314.519,437.978,437.978,934.669,288.0,736.396,3.577,0.998,18.481,1.041,61.098,1.21,0.962,0.984
6.175,18.0,29790.295,2307.475,8817.863,246.182,246.182,771.17,288.0,667.183,2.506,0.998,13.197,1.03,34.055,0.674,0.974,0.99
8.206,24.0,50993.688,3087.478,9301.941,438.034,438.034,916.432,288.0,728.568,3.594,0.998,18.526,1.042,59.954,1.187,0.986,0.986
5.14,15.0,21633.742,1924.349,8497.158,175.288,175.288,696.232,288.0,635.894,2.078,0.998,10.947,1.026,24.481,0.485,0.971,1.0
9.3,27.0,72778.19,3560.428,9787.231,645.133,645.133,1093.129,288.0,784.595,4.481,0.998,22.329,1.049,90.168,1.785,0.955,0.994
8.206,24.0,50992.434,3087.413,9297.38,437.997,437.997,915.687,288.0,727.253,3.601,0.998,18.61,1.042,60.017,1.188,0.992,0.983
1.138,3.0,1382.157,1361.843,6633.814,8.082,8.082,468.635,288.0,545.121,1.141,0.998,6.098,1.019,4.55,0.098,0.997,0.994
6.175,18.0,29770.205,2307.145,8812.498,246.048,246.048,789.533,288.0,671.961,2.506,0.998,13.355,1.03,35.18,0.697,0.966,0.977
6.175,18.0,29791.514,2307.429,8822.22,246.209,246.209,776.437,288.0,669.069,2.504,0.998,13.212,1.03,34.351,0.68,0.968,0.988
4.161,12.0,14724.258,1547.465,7791.989,113.795,113.795,658.719,288.0,613.077,1.658,0.998,8.991,1.022,17.985,0.356,0.952,0.977
1.138,3.0,3445.962,1311.86,6642.573,5.514,5.514,580.426,288.0,564.34,1.205,0.998,6.589,1.019,32.972,0.235,0.96,0.978
4.161,12.0,14719.227,1547.454,7737.318,113.749,113.749,624.88,288.0,601.551,1.662,0.998,8.867,1.023,16.499,0.327,0.992,0.995
6.175,18.0,29795.336,2307.293,8836.193,246.268,246.268,780.028,288.0,671.321,2.499,0.998,13.164,1.03,34.491,0.683,0.957,0.99
8.206,24.0,50994.383,3087.519,9311.471,438.037,438.037,923.29,288.0,732.731,3.58,0.998,18.41,1.041,60.25,1.193,0.971,0.989
1.138,3.0,6619.612,1334.658,6685.24,6.715,6.715,641.65,288.0,572.505,1.304,0.998,7.036,1.019,24.684,0.312,0.968,0.995
9.3,27.0,72771.53,3560.4,9753.732,645.052,645.052,1064.174,288.0,774.819,4.52,0.998,22.592,1.051,88.284,1.748,0.983,0.991
1.138,3.0,2471.427,1409.026,6703.424,10.92,10.92,501.914,288.0,554.372,1.188,0.998,6.345,1.019,0.0,0.13,0.98,0.995
7.148,21.0,38985.336,2678.078,9131.519,332.13,332.13,832.754,288.0,693.446,2.966,0.998,15.519,1.035,44.401,0.879,0.964,0.987
5.14,15.0,21629.377,1924.311,8474.44,175.266,175.266,715.675,288.0,639.09,2.085,0.998,11.199,1.026,25.626,0.507,0.974,0.978
5.14,15.0,21626.508,1924.335,8472.897,175.219,175.219,690.229,288.0,631.706,2.086,0.998,11.034,1.027,24.26,0.48,0.992,0.995
7.148,21.0,39006.688,2678.027,9117.793,332.372,332.372,807.178,288.0,682.764,2.986,0.998,15.561,1.036,42.92,0.85,0.997,0.991
2.088,6.0,5421.971,1394.628,6767.127,31.58,31.58,564.301,288.0,567.006,1.294,0.998,7.002,1.02,0.0,0.203,0.99,0.981
2.088,6.0,6500.545,1388.079,6763.527,30.361,30.361,592.868,288.0,570.208,1.325,0.998,7.176,1.02,2.054,0.243,0.992,0.983
7.148,21.0,38983.445,2678.083,9131.906,332.155,332.155,845.431,288.0,697.161,2.964,0.998,15.612,1.035,45.257,0.896,0.956,0.98
9.3,27.0,72762.164,3560.402,9777.322,645.048,645.048,1114.609,288.0,788.722,4.499,0.998,22.818,1.049,92.476,1.831,0.951,0.975
3.144,9.0,8379.099,1386.757,7113.425,60.359,60.359,598.24,288.0,585.354,1.389,0.998,7.533,1.02,12.779,0.253,0.956,0.981
2.088,6.0,4874.939,1344.873,6847.831,22.46,22.46,572.717,288.0,570.346,1.26,0.998,6.784,1.019,23.265,0.226,0.952,0.992
6.175,18.0,29762.055,2306.774,8799.26,246.002,246.002,767.167,288.0,664.449,2.511,0.998,13.259,1.031,33.893,0.671,0.988,0.987
3.144,9.0,8374.13,1386.722,7024.312,60.298,60.298,580.315,288.0,576.784,1.393,0.998,7.551,1.02,12.112,0.24,0.996,0.981
7.148,21.0,38991.75,2678.077,9127.76,332.247,332.247,817.397,288.0,688.117,2.972,0.998,15.465,1.036,43.422,0.86,0.978,0.993
4.161,12.0,14716.236,1547.438,7683.287,113.718,113.718,637.747,288.0,602.904,1.667,0.998,9.045,1.023,17.158,0.34,1.0,0.976
4.161,12.0,14717.715,1547.447,7712.788,113.737,113.737,628.646,288.0,601.609,1.664,0.998,8.934,1.023,16.702,0.331,0.997,0.988
2.088,6.0,3675.669,1346.524,6827.141,22.721,22.721,537.99,288.0,564.528,1.223,0.998,6.587,1.019,20.869,0.182,0.958,0.989
9.3,27.0,72764.23,3560.39,9766.735,645.079,645.079,1099.082,288.0,784.245,4.509,0.998,22.807,1.049,91.291,1.807,0.962,0.978
7.148,21.0,38981.17,2678.085,9137.054,332.168,332.168,823.361,288.0,692.091,2.959,0.998,15.349,1.035,43.64,0.864,0.963,0.997
6.175,18.0,29793.658,2307.365,8831.471,246.288,246.288,797.037,288.0,675.718,2.5,0.998,13.315,1.03,35.54,0.704,0.95,0.978
1.138,3.0,786.491,1369.053,6678.401,8.612,8.612,463.419,288.0,548.745,1.118,0.998,6.01,1.019,0.0,0.082,0.967,0.985
7.148,21.0,39002.508,2678.041,9119.494,332.354,332.354,817.937,288.0,686.276,2.983,0.998,15.616,1.036,43.633,0.864,0.988,0.986
4.161,12.0,14721.223,1547.456,7753.92,113.768,113.768,644.533,288.0,607.655,1.661,0.998,8.965,1.022,17.386,0.344,0.973,0.982
4.161,12.0,14719.003,1547.448,7721.664,113.748,113.748,643.085,288.0,605.943,1.664,0.998,9.012,1.023,17.358,0.344,0.984,0.978
9.3,27.0,72768.85,3560.386,9737.008,645.049,645.049,1046.219,288.0,769.148,4.539,0.998,22.67,1.052,86.965,1.722,0.999,0.992
9.3,27.0,72756.12,3560.36,9733.701,644.673,644.673,1072.82,288.0,775.602,4.545,0.998,23.06,1.051,89.598,1.774,0.988,0.975
7.148,21.0,39007.15,2678.017,9116.649,332.482,332.482,815.741,288.0,684.958,2.986,0.998,15.649,1.036,43.541,0.862,0.993,0.985
5.14,15.0,21634.824,1924.322,8492.334,175.317,175.317,718.185,288.0,641.648,2.079,0.998,11.12,1.026,25.68,0.508,0.96,0.983
8.206,24.0,50993.984,3087.511,9316.827,437.988,437.988,916.12,288.0,732.274,3.57,0.998,18.215,1.041,59.51,1.178,0.968,0.998
8.206,24.0,50997.26,3087.614,9318.163,437.987,437.987,938.702,288.0,738.34,3.573,0.998,18.46,1.041,61.332,1.214,0.956,0.984
5.14,15.0,21634.578,1924.336,8495.679,175.325,175.325,706.87,288.0,638.784,2.078,0.998,11.026,1.026,25.06,0.496,0.965,0.992
2.088,6.0,2897.759,1370.374,6800.221,26.986,26.986,502.55,288.0,559.318,1.202,0.998,6.48,1.019,6.232,0.13,0.971,0.984
8.206,24.0,50996.848,3087.573,9315.359,438.042,438.042,944.241,288.0,739.0,3.579,0.998,18.591,1.041,61.874,1.225,0.957,0.978
6.175,18.0,29790.393,2307.488,8819.32,246.205,246.205,786.233,288.0,671.594,2.505,0.998,13.3,1.03,34.959,0.692,0.964,0.981
6.175,18.0,29790.88,2307.449,8820.033,246.25,246.25,773.797,288.0,668.124,2.505,0.998,13.204,1.03,34.203,0.677,0.971,0.989
2.088,6.0,2946.641,1370.99,6843.966,27.109,27.109,499.284,288.0,559.37,1.203,0.998,6.423,1.02,5.861,0.128,0.964,0.995
2.088,6.0,6830.622,1363.083,6739.612,25.738,25.738,606.484,288.0,569.633,1.327,0.998,7.199,1.02,16.185,0.271,0.997,0.984
2.088,6.0,6662.721,1385.511,6766.843,29.882,29.882,596.471,288.0,570.429,1.328,0.998,7.186,1.02,3.65,0.249,0.992,0.985
5.14,15.0,21621.758,1924.318,8455.81,175.185,175.185,696.586,288.0,631.764,2.092,0.998,11.169,1.027,24.681,0.489,1.0,0.984
8.206,24.0,50993.45,3087.483,9311.17,437.987,437.987,907.687,288.0,728.638,3.578,0.998,18.236,1.042,58.978,1.168,0.979,0.999
3.144,9.0,8375.082,1386.734,7043.332,60.299,60.299,577.665,288.0,576.691,1.392,0.998,7.513,1.02,11.994,0.237,0.993,0.986
5.14,15.0,21633.957,1924.333,8492.848,175.317,175.317,706.775,288.0,638.468,2.079,0.998,11.04,1.026,25.068,0.496,0.967,0.991
6.175,18.0,29764.074,2306.797,8807.488,245.939,245.939,750.84,288.0,660.474,2.509,0.998,13.095,1.031,32.846,0.65,0.993,1.0
9.3,27.0,72768.73,3560.413,9780.482,644.805,644.805,1105.971,288.0,786.979,4.493,0.998,22.639,1.049,91.574,1.813,0.953,0.982
2.088,6.0,4765.798,1344.566,6767.325,22.342,22.342,544.818,288.0,559.562,1.259,0.998,6.725,1.02,22.24,0.204,0.997,1.0
5.14,15.0,21640.062,1924.35,8514.017,175.312,175.312,711.015,288.0,641.834,2.072,0.998,10.959,1.026,25.202,0.499,0.95,0.996
5.14,15.0,21640.162,1924.358,8516.691,175.324,175.324,706.702,288.0,640.873,2.072,0.998,10.916,1.026,24.96,0.494,0.951,1.0
9.3,27.0,72776.68,3560.425,9771.313,645.064,645.064,1075.108,288.0,778.896,4.499,0.998,22.4,1.05,88.878,1.759,0.97,0.995
7.148,21.0,39004.2,2678.026,9117.379,332.364,332.364,827.039,288.0,688.376,2.985,0.998,15.726,1.036,44.308,0.877,0.985,0.979
8.206,24.0,50993.746,3087.483,9304.715,437.99,437.99,913.571,288.0,728.521,3.589,0.998,18.437,1.042,59.642,1.181,0.984,0.99
9.3,27.0,72779.64,3560.432,9788.689,645.046,645.046,1091.412,288.0,784.332,4.478,0.998,22.276,1.049,89.963,1.781,0.955,0.996
1.138,3.0,5571.733,1400.571,6685.132,10.474,10.474,599.194,288.0,569.125,1.292,0.998,6.979,1.019,0.066,0.243,0.978,0.987
9.3,27.0,72766.984,3560.394,9750.788,644.739,644.739,1071.55,288.0,776.419,4.524,0.998,22.74,1.051,89.066,1.763,0.981,0.985
2.088,6.0,3315.328,1380.532,6798.148,28.87,28.87,509.978,288.0,560.687,1.219,0.998,6.575,1.02,1.677,0.136,0.975,0.984
5.14,15.0,21625.385,1924.321,8465.794,175.223,175.223,699.201,288.0,633.537,2.088,0.998,11.133,1.027,24.778,0.49,0.991,0.986
4.161,12.0,14724.716,1547.471,7808.872,113.802,113.802,645.347,288.0,610.09,1.656,0.998,8.877,1.022,17.361,0.344,0.956,0.99
8.206,24.0,50994.05,3087.489,9305.625,438.019,438.019,925.549,288.0,731.835,3.589,0.998,18.555,1.041,60.599,1.2,0.977,0.983
8.206,24.0,50991.566,3087.365,9296.506,438.005,438.005,917.814,288.0,727.594,3.602,0.998,18.651,1.042,60.214,1.192,0.992,0.981
1.138,3.0,4172.768,1417.142,6737.96,11.562,11.562,568.712,288.0,568.266,1.249,0.998,6.736,1.019,0.0,0.201,0.957,0.986
2.088,6.0,2841.446,1366.526,6816.702,26.293,26.293,501.489,288.0,559.232,1.199,0.998,6.442,1.019,8.306,0.131,0.967,0.988
8.206,24.0,50992.7,3087.435,9299.44,438.061,438.061,894.968,288.0,722.353,3.595,0.998,18.333,1.043,58.254,1.153,1.0,0.998
1.138,3.0,4026.562,1330.331,6623.735,6.466,6.466,584.557,288.0,563.696,1.228,0.998,6.7,1.019,26.161,0.24,0.975,0.978
4.161,12.0,14717.162,1547.444,7702.687,113.731,113.731,630.35,288.0,601.669,1.665,0.998,8.963,1.023,16.793,0.332,0.999,0.985
4.161,12.0,14721.323,1547.457,7758.134,113.758,113.758,644.109,288.0,607.71,1.66,0.998,8.955,1.022,17.362,0.344,0.972,0.983
4.161,12.0,14716.593,1547.44,7689.031,113.723,113.723,635.117,288.0,602.42,1.667,0.998,9.018,1.023,17.03,0.337,1.0,0.979
1.138,3.0,4844.567,1382.514,6641.14,9.4,9.4,584.154,288.0,565.297,1.267,0.998,6.878,1.019,4.56,0.227,0.986,0.98
2.088,6.0,5180.103,1344.851,6723.328,22.408,22.408,568.694,288.0,563.386,1.273,0.998,6.909,1.019,23.4,0.228,0.998,0.983
5.14,15.0,21627.86,1924.335,8476.633,175.266,175.266,693.671,288.0,633.073,2.085,0.998,11.037,1.027,24.431,0.484,0.987,0.994
3.144,9.0,8378.222,1386.752,7097.374,60.341,60.341,595.018,288.0,583.816,1.39,0.998,7.536,1.02,12.66,0.251,0.963,0.981
3.144,9.0,8378.102,1386.752,7095.388,60.347,60.347,593.293,288.0,583.232,1.39,0.998,7.529,1.02,12.593,0.249,0.965,0.982
8.206,24.0,50994.168,3087.503,9305.918,437.974,437.974,922.772,288.0,731.194,3.588,0.998,18.518,1.042,60.364,1.195,0.978,0.985
8.206,24.0,50995.14,3087.546,9311.226,438.108,438.108,932.29,288.0,734.964,3.582,0.998,18.519,1.041,60.993,1.207,0.967,0.983
2.088,6.0,2805.802,1360.852,6767.389,25.24,25.24,508.34,288.0,559.347,1.197,0.998,6.507,1.019,11.9,0.139,0.974,0.976
4.161,12.0,14720.256,1547.455,7745.892,113.753,113.753,636.566,288.0,605.138,1.661,0.998,8.928,1.023,17.03,0.337,0.981,0.987
2.088,6.0,6824.848,1381.77,6769.418,29.194,29.194,600.277,288.0,570.627,1.332,0.998,7.196,1.02,5.775,0.257,0.992,0.987
3.144,9.0,8376.343,1386.741,7065.559,60.327,60.327,580.797,288.0,578.432,1.391,0.998,7.502,1.02,12.108,0.24,0.984,0.987
2.088,6.0,3182.353,1350.287,6764.741,23.355,23.355,526.753,288.0,561.762,1.208,0.998,6.584,1.019,18.261,0.165,0.971,0.975
3.144,9.0,8374.761,1386.732,7039.679,60.307,60.307,574.374,288.0,575.576,1.393,0.998,7.501,1.021,11.862,0.235,0.997,0.988
6.175,18.0,29791.723,2307.42,8823.387,246.284,246.284,780.185,288.0,670.238,2.504,0.998,13.234,1.03,34.571,0.684,0.965,0.986
4.161,12.0,14717.476,1547.443,7701.873,113.731,113.731,637.754,288.0,603.671,1.666,0.998,9.012,1.023,17.136,0.339,0.994,0.979
4.161,12.0,14726.047,1547.477,7831.137,113.812,113.812,644.672,288.0,610.788,1.654,0.998,8.836,1.022,17.305,0.343,0.95,0.994
6.175,18.0,29784.922,2307.493,8814.988,246.145,246.145,784.078,288.0,670.612,2.506,0.998,13.307,1.03,34.843,0.69,0.968,0.981
5.14,15.0,21632.176,1924.342,8490.623,175.26,175.26,696.971,288.0,635.443,2.08,0.998,10.986,1.026,24.549,0.486,0.975,0.997
3.144,9.0,8375.529,1386.737,7048.207,60.314,60.314,585.13,288.0,579.089,1.392,0.998,7.546,1.02,12.293,0.243,0.985,0.981
3.144,9.0,8377.524,1386.748,7095.324,60.341,60.341,573.834,288.0,577.413,1.39,0.998,7.429,1.021,11.81,0.234,0.982,0.997
7.148,21.0,38981.06,2678.086,9134.416,332.069,332.069,845.422,288.0,697.773,2.961,0.998,15.568,1.035,45.203,0.895,0.953,0.982
5.14,15.0,21632.479,1924.346,8492.43,175.271,175.271,695.108,288.0,635.092,2.08,0.998,10.964,1.027,24.44,0.484,0.975,0.999
8.206,24.0,50993.633,3087.481,9304.587,438.038,438.038,911.877,288.0,728.051,3.589,0.998,18.42,1.042,59.507,1.178,0.985,0.991
9.3,27.0,72767.95,3560.384,9737.416,644.745,644.745,1050.04,288.0,770.137,4.539,0.998,22.711,1.052,87.324,1.729,0.997,0.99
1.138,3.0,395.648,1331.563,6663.587,6.59,6.59,477.697,288.0,551.149,1.099,0.998,5.976,1.019,17.188,0.105,0.951,0.975
2.088,6.0,5656.383,1393.366,6843.834,31.363,31.363,561.989,288.0,568.135,1.298,0.998,6.918,1.02,0.0,0.205,0.976,1.0
9.3,27.0,72762.836,3560.389,9748.637,644.768,644.768,1078.139,288.0,777.887,4.528,0.998,22.863,1.05,89.751,1.777,0.979,0.98
8.206,24.0,50995.67,3087.563,9312.379,438.017,438.017,933.66,288.0,735.6,3.58,0.998,18.512,1.041,61.074,1.209,0.965,0.983
9.3,27.0,72772.42,3560.412,9760.358,644.789,644.789,1070.745,288.0,776.94,4.512,0.998,22.553,1.05,88.747,1.757,0.977,0.991
7.148,21.0,38990.06,2678.065,9125.936,332.212,332.212,844.144,288.0,695.334,2.972,0.998,15.708,1.035,45.298,0.897,0.964,0.976
1.138,3.0,5446.533,1377.714,6645.65,9.157,9.157,607.934,288.0,569.482,1.284,0.998,7.005,1.019,4.483,0.254,0.979,0.977
6.175,18.0,29794.666,2307.303,8832.533,246.326,246.326,767.283,288.0,667.36,2.501,0.998,13.089,1.03,33.738,0.668,0.967,0.997
2.088,6.0,3904.743,1388.217,6839.408,30.333,30.333,520.327,288.0,562.574,1.24,0.998,6.622,1.02,0.0,0.15,0.971,0.995
7.148,21.0,39008.31,2678.014,9116.255,332.466,332.466,811.812,288.0,683.732,2.987,0.998,15.625,1.036,43.276,0.857,0.996,0.987
1.138,3.0,996.099,1372.504,6667.409,8.703,8.703,455.204,288.0,544.452,1.127,0.998,5.995,1.019,0.0,0.078,0.987,0.997
5.14,15.0,21627.025,1924.327,8472.131,175.231,175.231,696.925,288.0,633.541,2.086,0.998,11.083,1.027,24.627,0.487,0.988,0.99
4.161,12.0,14722.771,1547.468,7792.022,113.785,113.785,629.503,288.0,605.019,1.657,0.998,8.804,1.023,16.653,0.33,0.972,1.0
1.138,3.0,5701.67,1401.133,6689.719,10.558,10.558,613.279,288.0,572.726,1.296,0.998,7.046,1.019,0.0,0.255,0.968,0.98
3.144,9.0,8377.945,1386.751,7093.115,60.339,60.339,592.837,288.0,583.015,1.39,0.998,7.53,1.02,12.576,0.249,0.966,0.982
8.206,24.0,50993.363,3087.458,9304.213,438.099,438.099,927.005,288.0,731.858,3.592,0.998,18.601,1.041,60.756,1.203,0.978,0.981
1.138,3.0,4109.393,1312.858,6670.133,5.502,5.502,577.072,288.0,561.659,1.226,0.998,6.575,1.019,31.323,0.241,0.971,0.998
1.138,3.0,7121.948,1356.516,6661.422,7.923,7.923,655.668,288.0,574.783,1.325,0.998,7.206,1.019,14.797,0.321,0.974,0.985
1.138,3.0,2595.511,1373.119,6615.273,8.79,8.79,512.95,288.0,552.73,1.189,0.998,6.425,1.019,6.107,0.148,0.998,0.983
7.148,21.0,39001.004,2678.035,9118.674,332.414,332.414,835.799,288.0,691.19,2.982,0.998,15.772,1.035,44.884,0.889,0.978,0.975
7.148,21.0,38991.336,2678.081,9128.809,332.256,332.256,812.126,288.0,686.846,2.971,0.998,15.405,1.036,43.035,0.852,0.98,0.997
2.088,6.0,2885.665,1357.1,6781.274,24.572,24.572,512.133,288.0,560.047,1.199,0.998,6.502,1.019,14.117,0.146,0.97,0.979
5.14,15.0,21637.562,1924.337,8503.588,175.327,175.327,714.074,288.0,641.641,2.076,0.998,11.033,1.026,25.411,0.503,0.955,0.99
1.138,3.0,441.341,1354.119,6720.971,7.783,7.783,449.543,288.0,546.544,1.102,0.998,5.858,1.019,2.37,0.069,0.958,0.998
3.144,9.0,8374.478,1386.729,7026.562,60.302,60.302,588.628,288.0,579.326,1.393,0.998,7.592,1.02,12.446,0.246,0.988,0.975
1.138,3.0,2651.985,1377.226,6620.442,9.024,9.024,513.294,288.0,552.903,1.192,0.998,6.432,1.019,5.597,0.148,0.998,0.984
3.144,9.0,8378.209,1386.752,7094.24,60.348,60.348,598.391,288.0,584.699,1.39,0.998,7.557,1.02,12.796,0.253,0.961,0.978
6.175,18.0,29792.822,2307.362,8826.182,246.223,246.223,767.344,288.0,666.821,2.503,0.998,13.124,1.03,33.776,0.669,0.971,0.995
