0.69,735.0,294.0,220.5,3.5,4.0,0.25,4.0,12.67,15.83
0.82,612.5,318.5,147.0,7.0,4.0,0.25,2.0,25.38,26.72
0.69,735.0,294.0,220.5,3.5,3.0,0.25,4.0,12.95,15.73
0.71,710.5,269.5,220.5,3.5,4.0,0.1,2.0,10.55,13.8
0.79,637.0,343.0,147.0,7.0,2.0,0.1,2.0,35.65,41.07
0.69,735.0,294.0,220.5,3.5,3.0,0.1,3.0,11.16,14.27
0.76,661.5,416.5,122.5,7.0,3.0,0.25,4.0,36.45,36.76
0.9,563.5,318.5,122.5,7.0,2.0,0.0,0.0,20.84,28.28
0.98,514.5,294.0,110.25,7.0,2.0,0.4,1.0,32.26,33.37
0.76,661.5,416.5,122.5,7.0,3.0,0.4,1.0,39.97,40.85
0.62,808.5,367.5,220.5,3.5,3.0,0.1,4.0,13.04,14.34
0.74,686.0,245.0,220.5,3.5,5.0,0.25,4.0,12.43,15.35
0.66,759.5,318.5,220.5,3.5,5.0,0.25,1.0,13.18,16.19
0.64,784.0,343.0,220.5,3.5,5.0,0.4,2.0,19.12,21.93
0.66,759.5,318.5,220.5,3.5,3.0,0.4,2.0,15.29,17.89
0.9,563.5,318.5,122.5,7.0,3.0,0.0,0.0,21.46,25.38
0.74,686.0,245.0,220.5,3.5,2.0,0.1,5.0,10.47,13.65
0.76,661.5,416.5,122.5,7.0,5.0,0.4,5.0,39.86,38.18
0.98,514.5,294.0,110.25,7.0,3.0,0.1,2.0,24.31,25.63
0.76,661.5,416.5,122.5,7.0,4.0,0.4,4.0,40.6,39.85
0.69,735.0,294.0,220.5,3.5,4.0,0.4,2.0,14.33,17.23
0.64,784.0,343.0,220.5,3.5,3.0,0.25,2.0,16.84,20.56
0.71,710.5,269.5,220.5,3.5,5.0,0.1,2.0,10.68,14.21
0.9,563.5,318.5,122.5,7.0,3.0,0.1,4.0,28.05,33.91
0.98,514.5,294.0,110.25,7.0,4.0,0.25,3.0,28.17,30.1
0.69,735.0,294.0,220.5,3.5,2.0,0.1,4.0,11.18,14.29
0.79,637.0,343.0,147.0,7.0,2.0,0.1,1.0,35.56,41.68
0.82,612.5,318.5,147.0,7.0,4.0,0.0,0.0,16.95,21.16
0.64,784.0,343.0,220.5,3.5,2.0,0.1,2.0,15.41,19.23
0.82,612.5,318.5,147.0,7.0,3.0,0.25,1.0,27.27,27.84
0.66,759.5,318.5,220.5,3.5,5.0,0.4,5.0,15.16,18.06
0.64,784.0,343.0,220.5,3.5,3.0,0.1,4.0,15.19,19.25
0.66,759.5,318.5,220.5,3.5,3.0,0.25,4.0,13.0,15.59
0.98,514.5,294.0,110.25,7.0,2.0,0.4,2.0,32.82,32.96
0.66,759.5,318.5,220.5,3.5,2.0,0.25,4.0,12.95,15.95
0.62,808.5,367.5,220.5,3.5,4.0,0.25,4.0,14.61,15.07
0.86,588.0,294.0,147.0,7.0,5.0,0.1,2.0,25.36,31.9
0.79,637.0,343.0,147.0,7.0,2.0,0.25,1.0,38.67,43.8
0.69,735.0,294.0,220.5,3.5,5.0,0.25,5.0,12.47,14.6
0.86,588.0,294.0,147.0,7.0,3.0,0.1,2.0,27.02,25.63
0.76,661.5,416.5,122.5,7.0,2.0,0.4,1.0,40.78,39.55
0.98,514.5,294.0,110.25,7.0,2.0,0.25,2.0,28.67,29.62
0.74,686.0,245.0,220.5,3.5,3.0,0.25,5.0,11.67,14.58
0.76,661.5,416.5,122.5,7.0,4.0,0.25,4.0,36.81,37.05
0.82,612.5,318.5,147.0,7.0,3.0,0.1,2.0,24.23,25.02
0.71,710.5,269.5,220.5,3.5,5.0,0.25,1.0,12.63,15.81
0.64,784.0,343.0,220.5,3.5,5.0,0.4,4.0,18.84,22.49
0.98,514.5,294.0,110.25,7.0,3.0,0.4,1.0,32.26,33.34
0.79,637.0,343.0,147.0,7.0,4.0,0.25,1.0,39.86,36.85
0.62,808.5,367.5,220.5,3.5,5.0,0.25,3.0,13.99,14.35
0.79,637.0,343.0,147.0,7.0,3.0,0.4,5.0,41.96,37.7
0.71,710.5,269.5,220.5,3.5,4.0,0.0,0.0,6.366,11.29
0.98,514.5,294.0,110.25,7.0,4.0,0.4,2.0,32.24,33.94
0.98,514.5,294.0,110.25,7.0,5.0,0.1,5.0,24.26,26.18
0.86,588.0,294.0,147.0,7.0,5.0,0.4,1.0,31.29,36.73
0.98,514.5,294.0,110.25,7.0,3.0,0.4,4.0,32.67,33.06
0.98,514.5,294.0,110.25,7.0,5.0,0.1,4.0,24.32,25.87
0.69,735.0,294.0,220.5,3.5,3.0,0.4,3.0,14.56,15.84
0.76,661.5,416.5,122.5,7.0,2.0,0.1,2.0,33.16,33.91
0.98,514.5,294.0,110.25,7.0,5.0,0.25,2.0,28.6,30.02
0.76,661.5,416.5,122.5,7.0,2.0,0.1,1.0,32.96,33.87
0.62,808.5,367.5,220.5,3.5,2.0,0.4,1.0,15.09,17.2
0.82,612.5,318.5,147.0,7.0,5.0,0.1,2.0,22.79,28.79
0.98,514.5,294.0,110.25,7.0,3.0,0.1,3.0,24.4,26.02
0.79,637.0,343.0,147.0,7.0,3.0,0.1,4.0,35.89,43.3
0.79,637.0,343.0,147.0,7.0,5.0,0.1,2.0,36.03,42.86
0.62,808.5,367.5,220.5,3.5,5.0,0.1,2.0,13.04,14.24
0.98,514.5,294.0,110.25,7.0,3.0,0.25,3.0,28.56,29.78
0.62,808.5,367.5,220.5,3.5,4.0,0.4,5.0,16.48,16.61
0.9,563.5,318.5,122.5,7.0,4.0,0.4,3.0,35.05,33.82
0.74,686.0,245.0,220.5,3.5,3.0,0.25,1.0,12.5,15.5
0.66,759.5,318.5,220.5,3.5,3.0,0.0,0.0,7.1,12.23
0.86,588.0,294.0,147.0,7.0,3.0,0.4,1.0,32.39,30.66
0.74,686.0,245.0,220.5,3.5,4.0,0.25,5.0,11.64,14.81
0.86,588.0,294.0,147.0,7.0,4.0,0.1,2.0,26.33,27.36
0.74,686.0,245.0,220.5,3.5,2.0,0.1,4.0,10.08,13.2
0.62,808.5,367.5,220.5,3.5,5.0,0.1,1.0,13.02,14.27
0.76,661.5,416.5,122.5,7.0,2.0,0.4,3.0,39.32,38.17
0.71,710.5,269.5,220.5,3.5,5.0,0.4,5.0,12.42,15.31
0.79,637.0,343.0,147.0,7.0,2.0,0.25,4.0,40.0,36.26
0.69,735.0,294.0,220.5,3.5,2.0,0.25,3.0,12.34,14.92
0.79,637.0,343.0,147.0,7.0,3.0,0.4,4.0,41.73,47.59
0.66,759.5,318.5,220.5,3.5,4.0,0.1,2.0,11.33,15.0
0.64,784.0,343.0,220.5,3.5,5.0,0.1,5.0,15.36,19.29
0.76,661.5,416.5,122.5,7.0,5.0,0.25,2.0,36.45,36.81
0.9,563.5,318.5,122.5,7.0,2.0,0.4,1.0,36.47,39.28
0.71,710.5,269.5,220.5,3.5,4.0,0.4,4.0,14.47,17.23
0.9,563.5,318.5,122.5,7.0,5.0,0.1,5.0,29.02,33.01
0.71,710.5,269.5,220.5,3.5,2.0,0.4,4.0,14.6,16.85
0.69,735.0,294.0,220.5,3.5,3.0,0.25,3.0,12.46,14.38
0.64,784.0,343.0,220.5,3.5,2.0,0.1,4.0,15.4,19.24
0.62,808.5,367.5,220.5,3.5,2.0,0.1,4.0,12.85,14.37
0.74,686.0,245.0,220.5,3.5,3.0,0.1,3.0,10.34,13.36
0.79,637.0,343.0,147.0,7.0,2.0,0.4,2.0,41.64,45.59
0.86,588.0,294.0,147.0,7.0,2.0,0.4,5.0,32.31,29.69
0.9,563.5,318.5,122.5,7.0,3.0,0.1,1.0,29.87,29.87
0.9,563.5,318.5,122.5,7.0,4.0,0.1,5.0,28.03,34.45
0.62,808.5,367.5,220.5,3.5,2.0,0.4,3.0,16.47,16.9
0.66,759.5,318.5,220.5,3.5,4.0,0.4,5.0,14.92,17.55
0.9,563.5,318.5,122.5,7.0,5.0,0.1,3.0,29.05,29.67
0.66,759.5,318.5,220.5,3.5,4.0,0.1,4.0,11.33,15.0
0.86,588.0,294.0,147.0,7.0,5.0,0.1,5.0,26.45,31.28
0.82,612.5,318.5,147.0,7.0,3.0,0.1,3.0,23.84,27.54
0.79,637.0,343.0,147.0,7.0,5.0,0.4,2.0,41.92,48.03
0.86,588.0,294.0,147.0,7.0,2.0,0.4,1.0,31.89,35.99
0.64,784.0,343.0,220.5,3.5,2.0,0.25,3.0,16.83,19.87
0.69,735.0,294.0,220.5,3.5,5.0,0.25,4.0,12.86,16.13
0.86,588.0,294.0,147.0,7.0,2.0,0.25,1.0,29.54,33.98
0.62,808.5,367.5,220.5,3.5,2.0,0.1,3.0,12.68,14.09
0.66,759.5,318.5,220.5,3.5,2.0,0.1,2.0,11.45,14.86
0.76,661.5,416.5,122.5,7.0,4.0,0.25,3.0,35.64,37.28
0.74,686.0,245.0,220.5,3.5,4.0,0.4,2.0,14.18,16.99
0.64,784.0,343.0,220.5,3.5,5.0,0.25,3.0,16.86,20.28
0.64,784.0,343.0,220.5,3.5,3.0,0.1,3.0,15.36,19.18
0.79,637.0,343.0,147.0,7.0,4.0,0.4,1.0,42.5,38.35
0.64,784.0,343.0,220.5,3.5,5.0,0.0,0.0,10.56,16.67
0.76,661.5,416.5,122.5,7.0,4.0,0.4,3.0,38.89,39.66
0.62,808.5,367.5,220.5,3.5,5.0,0.1,4.0,13.0,14.47
0.64,784.0,343.0,220.5,3.5,4.0,0.25,1.0,17.52,21.09
0.76,661.5,416.5,122.5,7.0,2.0,0.25,3.0,35.99,36.07
0.62,808.5,367.5,220.5,3.5,4.0,0.1,2.0,12.97,14.27
0.79,637.0,343.0,147.0,7.0,4.0,0.4,4.0,41.32,46.23
0.82,612.5,318.5,147.0,7.0,2.0,0.1,2.0,23.75,27.38
0.71,710.5,269.5,220.5,3.5,5.0,0.4,2.0,14.71,17.51
0.9,563.5,318.5,122.5,7.0,4.0,0.25,3.0,32.68,32.83
0.82,612.5,318.5,147.0,7.0,3.0,0.1,1.0,24.03,24.91
0.76,661.5,416.5,122.5,7.0,5.0,0.1,5.0,33.27,33.88
0.98,514.5,294.0,110.25,7.0,2.0,0.1,4.0,24.38,25.91
0.86,588.0,294.0,147.0,7.0,5.0,0.25,2.0,28.4,34.52
0.71,710.5,269.5,220.5,3.5,4.0,0.4,1.0,14.5,17.12
0.98,514.5,294.0,110.25,7.0,2.0,0.25,1.0,28.15,29.79
0.86,588.0,294.0,147.0,7.0,2.0,0.4,3.0,31.28,35.22
0.74,686.0,245.0,220.5,3.5,3.0,0.1,1.0,10.43,13.71
0.98,514.5,294.0,110.25,7.0,5.0,0.4,5.0,32.73,34.01
0.9,563.5,318.5,122.5,7.0,4.0,0.1,3.0,29.62,30.08
0.74,686.0,245.0,220.5,3.5,3.0,0.25,4.0,12.3,15.24
0.79,637.0,343.0,147.0,7.0,5.0,0.1,1.0,35.94,43.33
0.74,686.0,245.0,220.5,3.5,4.0,0.25,2.0,12.16,15.18
0.79,637.0,343.0,147.0,7.0,5.0,0.25,4.0,40.12,37.26
0.62,808.5,367.5,220.5,3.5,3.0,0.25,3.0,14.34,14.96
0.79,637.0,343.0,147.0,7.0,4.0,0.25,5.0,39.01,45.28
0.79,637.0,343.0,147.0,7.0,2.0,0.4,4.0,42.77,38.33
0.98,514.5,294.0,110.25,7.0,4.0,0.25,2.0,28.18,30.18
0.79,637.0,343.0,147.0,7.0,4.0,0.4,2.0,42.74,38.84
0.71,710.5,269.5,220.5,3.5,3.0,0.25,5.0,12.19,14.71
0.9,563.5,318.5,122.5,7.0,5.0,0.25,3.0,32.29,32.46
0.76,661.5,416.5,122.5,7.0,2.0,0.25,4.0,36.95,37.2
0.69,735.0,294.0,220.5,3.5,5.0,0.1,2.0,11.49,13.51
0.76,661.5,416.5,122.5,7.0,5.0,0.4,2.0,40.42,39.7
0.74,686.0,245.0,220.5,3.5,3.0,0.4,5.0,14.19,16.62
0.69,735.0,294.0,220.5,3.5,4.0,0.1,2.0,11.32,13.32
0.79,637.0,343.0,147.0,7.0,5.0,0.25,5.0,38.65,43.73
0.79,637.0,343.0,147.0,7.0,4.0,0.1,2.0,36.97,33.87
0.71,710.5,269.5,220.5,3.5,3.0,0.25,1.0,12.65,15.85
0.9,563.5,318.5,122.5,7.0,2.0,0.4,3.0,34.24,37.26
0.71,710.5,269.5,220.5,3.5,5.0,0.1,5.0,13.69,13.89
0.69,735.0,294.0,220.5,3.5,3.0,0.1,2.0,11.46,13.54
0.64,784.0,343.0,220.5,3.5,5.0,0.4,3.0,18.46,21.53
0.86,588.0,294.0,147.0,7.0,3.0,0.4,2.0,32.74,30.53
0.79,637.0,343.0,147.0,7.0,4.0,0.1,4.0,35.45,41.86
0.86,588.0,294.0,147.0,7.0,3.0,0.25,3.0,29.4,32.93
0.71,710.5,269.5,220.5,3.5,3.0,0.25,4.0,12.49,15.09
0.64,784.0,343.0,220.5,3.5,2.0,0.0,0.0,10.85,16.78
0.79,637.0,343.0,147.0,7.0,4.0,0.4,5.0,41.09,47.01
0.82,612.5,318.5,147.0,7.0,2.0,0.1,4.0,23.8,24.61
0.69,735.0,294.0,220.5,3.5,2.0,0.1,5.0,11.21,14.55
0.86,588.0,294.0,147.0,7.0,2.0,0.0,0.0,19.5,27.3
0.71,710.5,269.5,220.5,3.5,3.0,0.4,3.0,14.03,15.47
0.76,661.5,416.5,122.5,7.0,4.0,0.1,1.0,32.94,34.14
0.98,514.5,294.0,110.25,7.0,3.0,0.4,2.0,32.71,33.13
0.82,612.5,318.5,147.0,7.0,2.0,0.4,3.0,28.67,32.43
0.79,637.0,343.0,147.0,7.0,5.0,0.4,4.0,42.96,39.56
0.79,637.0,343.0,147.0,7.0,2.0,0.4,3.0,41.26,46.44
0.86,588.0,294.0,147.0,7.0,5.0,0.25,3.0,29.07,29.82
0.71,710.5,269.5,220.5,3.5,3.0,0.4,1.0,14.6,17.51
0.62,808.5,367.5,220.5,3.5,3.0,0.1,1.0,12.97,14.5
0.69,735.0,294.0,220.5,3.5,4.0,0.25,1.0,12.73,15.48
0.71,710.5,269.5,220.5,3.5,5.0,0.1,1.0,10.75,14.27
0.86,588.0,294.0,147.0,7.0,4.0,0.4,3.0,32.05,30.11
0.98,514.5,294.0,110.25,7.0,3.0,0.1,1.0,24.63,26.37
0.86,588.0,294.0,147.0,7.0,4.0,0.1,5.0,25.36,32.04
0.98,514.5,294.0,110.25,7.0,5.0,0.1,3.0,24.35,26.14
0.86,588.0,294.0,147.0,7.0,5.0,0.4,5.0,32.06,35.71
0.86,588.0,294.0,147.0,7.0,3.0,0.1,1.0,26.91,25.6
0.69,735.0,294.0,220.5,3.5,4.0,0.25,5.0,12.18,15.22
0.66,759.5,318.5,220.5,3.5,4.0,0.4,2.0,15.09,18.36
0.9,563.5,318.5,122.5,7.0,4.0,0.25,2.0,32.33,32.77
0.9,563.5,318.5,122.5,7.0,5.0,0.1,1.0,28.09,34.33
0.66,759.5,318.5,220.5,3.5,3.0,0.25,2.0,12.93,15.85
0.9,563.5,318.5,122.5,7.0,5.0,0.4,5.0,35.24,37.27
0.62,808.5,367.5,220.5,3.5,3.0,0.25,1.0,15.12,15.95
0.69,735.0,294.0,220.5,3.5,3.0,0.4,5.0,14.28,15.87
0.79,637.0,343.0,147.0,7.0,4.0,0.25,2.0,39.97,36.77
0.62,808.5,367.5,220.5,3.5,2.0,0.25,5.0,13.68,15.19
0.74,686.0,245.0,220.5,3.5,3.0,0.0,0.0,6.05,11.19
0.62,808.5,367.5,220.5,3.5,5.0,0.0,0.0,8.5,12.04
0.71,710.5,269.5,220.5,3.5,4.0,0.1,3.0,10.68,14.3
0.62,808.5,367.5,220.5,3.5,4.0,0.25,2.0,14.6,15.14
0.86,588.0,294.0,147.0,7.0,5.0,0.1,1.0,25.27,31.73
0.86,588.0,294.0,147.0,7.0,3.0,0.1,3.0,26.47,31.01
0.71,710.5,269.5,220.5,3.5,4.0,0.4,3.0,13.94,16.7
0.82,612.5,318.5,147.0,7.0,5.0,0.4,3.0,28.91,29.64
0.79,637.0,343.0,147.0,7.0,3.0,0.1,3.0,35.48,41.22
0.9,563.5,318.5,122.5,7.0,2.0,0.1,5.0,29.83,29.82
0.71,710.5,269.5,220.5,3.5,2.0,0.4,1.0,14.51,17.1
0.82,612.5,318.5,147.0,7.0,4.0,0.1,3.0,24.17,25.35
0.86,588.0,294.0,147.0,7.0,4.0,0.25,2.0,29.27,29.9
0.66,759.5,318.5,220.5,3.5,4.0,0.25,1.0,13.17,16.39
0.71,710.5,269.5,220.5,3.5,4.0,0.4,2.0,14.4,17.27
0.69,735.0,294.0,220.5,3.5,4.0,0.4,5.0,14.37,16.54
0.62,808.5,367.5,220.5,3.5,3.0,0.25,2.0,14.66,15.64
0.69,735.0,294.0,220.5,3.5,2.0,0.4,2.0,14.75,16.44
0.86,588.0,294.0,147.0,7.0,4.0,0.4,2.0,32.13,32.28
0.66,759.5,318.5,220.5,3.5,5.0,0.4,3.0,14.9,18.22
0.9,563.5,318.5,122.5,7.0,4.0,0.1,1.0,29.14,29.58
0.82,612.5,318.5,147.0,7.0,3.0,0.4,2.0,29.49,27.93
0.82,612.5,318.5,147.0,7.0,3.0,0.25,2.0,25.98,26.96
0.74,686.0,245.0,220.5,3.5,2.0,0.1,3.0,10.39,13.6
0.69,735.0,294.0,220.5,3.5,5.0,0.25,3.0,12.12,15.17
0.64,784.0,343.0,220.5,3.5,3.0,0.4,1.0,19.36,22.73
0.62,808.5,367.5,220.5,3.5,4.0,0.25,3.0,13.95,14.89
0.79,637.0,343.0,147.0,7.0,2.0,0.25,2.0,38.57,43.86
0.74,686.0,245.0,220.5,3.5,2.0,0.0,0.0,6.07,10.9
0.86,588.0,294.0,147.0,7.0,2.0,0.4,2.0,32.48,35.48
0.9,563.5,318.5,122.5,7.0,5.0,0.4,3.0,34.29,33.31
0.64,784.0,343.0,220.5,3.5,2.0,0.4,5.0,17.69,20.82
0.79,637.0,343.0,147.0,7.0,4.0,0.0,0.0,29.63,30.93
0.74,686.0,245.0,220.5,3.5,3.0,0.4,2.0,14.45,16.93
0.74,686.0,245.0,220.5,3.5,2.0,0.25,1.0,12.43,15.19
0.82,612.5,318.5,147.0,7.0,4.0,0.1,5.0,22.89,28.88
0.69,735.0,294.0,220.5,3.5,3.0,0.1,4.0,11.22,14.49
0.66,759.5,318.5,220.5,3.5,5.0,0.1,1.0,11.69,13.65
0.76,661.5,416.5,122.5,7.0,3.0,0.25,5.0,36.64,37.01
0.98,514.5,294.0,110.25,7.0,4.0,0.4,5.0,32.21,33.76
0.66,759.5,318.5,220.5,3.5,5.0,0.4,1.0,15.23,17.95
0.71,710.5,269.5,220.5,3.5,4.0,0.1,4.0,10.53,13.79
0.69,735.0,294.0,220.5,3.5,3.0,0.25,5.0,12.12,14.97
0.86,588.0,294.0,147.0,7.0,2.0,0.25,4.0,29.47,29.45
0.74,686.0,245.0,220.5,3.5,4.0,0.1,4.0,10.07,13.21
0.66,759.5,318.5,220.5,3.5,2.0,0.4,2.0,15.34,17.85
0.69,735.0,294.0,220.5,3.5,5.0,0.25,2.0,12.95,15.99
0.71,710.5,269.5,220.5,3.5,5.0,0.25,3.0,12.19,14.94
0.79,637.0,343.0,147.0,7.0,2.0,0.4,5.0,42.11,38.56
0.74,686.0,245.0,220.5,3.5,2.0,0.25,4.0,12.32,14.92
0.98,514.5,294.0,110.25,7.0,3.0,0.1,4.0,24.23,25.72
0.74,686.0,245.0,220.5,3.5,5.0,0.4,5.0,14.39,16.7
0.62,808.5,367.5,220.5,3.5,4.0,0.1,5.0,12.8,13.99
0.79,637.0,343.0,147.0,7.0,4.0,0.1,1.0,36.9,34.43
0.62,808.5,367.5,220.5,3.5,5.0,0.25,4.0,14.65,15.38
0.76,661.5,416.5,122.5,7.0,5.0,0.1,1.0,32.21,33.67
0.86,588.0,294.0,147.0,7.0,4.0,0.25,5.0,28.31,34.15
0.74,686.0,245.0,220.5,3.5,2.0,0.4,4.0,14.37,16.61
0.74,686.0,245.0,220.5,3.5,3.0,0.25,3.0,12.03,13.79
0.86,588.0,294.0,147.0,7.0,3.0,0.4,3.0,32.12,34.7
0.82,612.5,318.5,147.0,7.0,5.0,0.0,0.0,15.98,24.93
0.71,710.5,269.5,220.5,3.5,3.0,0.4,4.0,14.7,17.2
0.66,759.5,318.5,220.5,3.5,3.0,0.4,1.0,15.23,18.03
0.71,710.5,269.5,220.5,3.5,5.0,0.4,1.0,14.58,17.47
0.86,588.0,294.0,147.0,7.0,5.0,0.25,5.0,29.39,33.47
0.71,710.5,269.5,220.5,3.5,2.0,0.25,4.0,12.36,14.67
0.66,759.5,318.5,220.5,3.5,5.0,0.1,2.0,11.43,14.74
0.66,759.5,318.5,220.5,3.5,5.0,0.4,2.0,15.3,18.15
0.71,710.5,269.5,220.5,3.5,3.0,0.0,0.0,6.4,11.72
0.66,759.5,318.5,220.5,3.5,3.0,0.1,3.0,11.6,13.7
0.69,735.0,294.0,220.5,3.5,5.0,0.1,4.0,11.2,14.73
0.64,784.0,343.0,220.5,3.5,5.0,0.25,4.0,16.62,19.9
0.64,784.0,343.0,220.5,3.5,2.0,0.4,4.0,19.06,21.68
0.86,588.0,294.0,147.0,7.0,2.0,0.1,2.0,26.48,30.91
0.69,735.0,294.0,220.5,3.5,3.0,0.25,1.0,12.93,15.63
0.71,710.5,269.5,220.5,3.5,2.0,0.1,5.0,10.78,14.18
0.79,637.0,343.0,147.0,7.0,3.0,0.25,3.0,38.35,43.66
0.82,612.5,318.5,147.0,7.0,4.0,0.25,5.0,24.6,29.31
0.74,686.0,245.0,220.5,3.5,4.0,0.4,1.0,14.5,17.03
0.82,612.5,318.5,147.0,7.0,5.0,0.4,1.0,28.65,33.54
0.98,514.5,294.0,110.25,7.0,3.0,0.1,5.0,24.33,25.98
0.71,710.5,269.5,220.5,3.5,5.0,0.4,3.0,13.86,16.1
0.82,612.5,318.5,147.0,7.0,3.0,0.25,4.0,24.96,29.43
0.86,588.0,294.0,147.0,7.0,5.0,0.1,4.0,27.03,25.81
0.86,588.0,294.0,147.0,7.0,2.0,0.4,4.0,32.38,31.53
0.69,735.0,294.0,220.5,3.5,5.0,0.1,1.0,11.16,14.45
0.76,661.5,416.5,122.5,7.0,4.0,0.1,2.0,33.12,34.17
0.98,514.5,294.0,110.25,7.0,2.0,0.1,2.0,24.29,25.95
0.82,612.5,318.5,147.0,7.0,4.0,0.25,4.0,25.43,28.76
0.76,661.5,416.5,122.5,7.0,4.0,0.1,3.0,32.33,34.48
0.9,563.5,318.5,122.5,7.0,4.0,0.25,5.0,31.53,37.19
0.62,808.5,367.5,220.5,3.5,3.0,0.1,3.0,12.63,14.23
0.76,661.5,416.5,122.5,7.0,2.0,0.4,4.0,40.68,40.36
0.86,588.0,294.0,147.0,7.0,5.0,0.4,3.0,31.84,31.6
0.62,808.5,367.5,220.5,3.5,2.0,0.1,1.0,12.96,14.34
0.71,710.5,269.5,220.5,3.5,4.0,0.25,2.0,12.2,14.94
0.74,686.0,245.0,220.5,3.5,5.0,0.25,1.0,12.45,15.5
0.76,661.5,416.5,122.5,7.0,3.0,0.1,5.0,33.21,34.35
0.74,686.0,245.0,220.5,3.5,3.0,0.25,2.0,12.45,15.1
0.64,784.0,343.0,220.5,3.5,4.0,0.1,2.0,15.34,19.32
0.9,563.5,318.5,122.5,7.0,2.0,0.4,4.0,36.45,33.98
0.66,759.5,318.5,220.5,3.5,2.0,0.1,5.0,11.38,14.54
0.98,514.5,294.0,110.25,7.0,2.0,0.25,3.0,28.67,29.43
0.86,588.0,294.0,147.0,7.0,2.0,0.1,1.0,26.28,30.89
0.76,661.5,416.5,122.5,7.0,4.0,0.4,5.0,39.31,37.79
0.82,612.5,318.5,147.0,7.0,3.0,0.4,4.0,28.05,32.35
0.74,686.0,245.0,220.5,3.5,4.0,0.25,3.0,11.98,14.72
0.64,784.0,343.0,220.5,3.5,2.0,0.1,1.0,15.41,19.37
0.66,759.5,318.5,220.5,3.5,5.0,0.4,4.0,15.3,18.24
0.62,808.5,367.5,220.5,3.5,5.0,0.25,5.0,13.86,14.75
0.64,784.0,343.0,220.5,3.5,2.0,0.1,5.0,15.16,19.24
0.69,735.0,294.0,220.5,3.5,4.0,0.25,2.0,12.73,15.66
0.64,784.0,343.0,220.5,3.5,5.0,0.1,2.0,15.19,19.3
