0.64,784.0,343.0,220.5,3.5,3.0,0.25,3.0,16.93,20.03
0.69,735.0,294.0,220.5,3.5,2.0,0.4,4.0,14.54,16.81
0.74,686.0,245.0,220.5,3.5,3.0,0.4,2.0,14.45,16.93
0.66,759.5,318.5,220.5,3.5,3.0,0.1,2.0,11.42,14.75
0.66,759.5,318.5,220.5,3.5,5.0,0.4,5.0,15.16,18.06
0.71,710.5,269.5,220.5,3.5,3.0,0.1,1.0,10.8,14.28
0.9,563.5,318.5,122.5,7.0,5.0,0.4,4.0,36.57,36.1
0.62,808.5,367.5,220.5,3.5,4.0,0.1,4.0,13.0,14.28
0.82,612.5,318.5,147.0,7.0,5.0,0.25,5.0,25.49,28.14
0.62,808.5,367.5,220.5,3.5,4.0,0.25,2.0,14.6,15.14
0.74,686.0,245.0,220.5,3.5,5.0,0.4,4.0,14.44,17.32
0.66,759.5,318.5,220.5,3.5,3.0,0.4,5.0,14.92,17.79
0.98,514.5,294.0,110.25,7.0,4.0,0.25,4.0,28.15,30.19
0.98,514.5,294.0,110.25,7.0,2.0,0.4,2.0,32.82,32.96
0.86,588.0,294.0,147.0,7.0,4.0,0.1,2.0,26.33,27.36
0.64,784.0,343.0,220.5,3.5,4.0,0.0,0.0,10.77,16.75
0.76,661.5,416.5,122.5,7.0,3.0,0.1,4.0,32.38,33.62
0.98,514.5,294.0,110.25,7.0,5.0,0.1,3.0,24.35,26.14
0.64,784.0,343.0,220.5,3.5,4.0,0.4,5.0,18.16,20.71
0.98,514.5,294.0,110.25,7.0,4.0,0.4,5.0,32.21,33.76
0.82,612.5,318.5,147.0,7.0,4.0,0.1,1.0,23.54,24.61
0.64,784.0,343.0,220.5,3.5,5.0,0.1,2.0,15.19,19.3
0.66,759.5,318.5,220.5,3.5,4.0,0.25,5.0,12.78,15.8
0.71,710.5,269.5,220.5,3.5,2.0,0.1,1.0,10.71,13.8
0.86,588.0,294.0,147.0,7.0,2.0,0.1,5.0,27.03,25.82
0.71,710.5,269.5,220.5,3.5,2.0,0.4,3.0,14.07,16.11
0.74,686.0,245.0,220.5,3.5,4.0,0.4,5.0,14.17,16.94
0.64,784.0,343.0,220.5,3.5,3.0,0.1,1.0,15.2,19.43
0.76,661.5,416.5,122.5,7.0,4.0,0.4,3.0,38.89,39.66
0.71,710.5,269.5,220.5,3.5,3.0,0.25,2.0,12.29,15.4
0.62,808.5,367.5,220.5,3.5,4.0,0.25,1.0,15.08,15.77
0.74,686.0,245.0,220.5,3.5,2.0,0.4,2.0,14.54,16.43
0.79,637.0,343.0,147.0,7.0,3.0,0.1,4.0,35.89,43.3
0.62,808.5,367.5,220.5,3.5,2.0,0.25,5.0,13.68,15.19
